eng_text,fr_text,eng_context,fr_context,eng_mID
you,vous,"he Gryphon went on. ""Or would you like the Mock Turtle to si","Griffon. << Ou bien, preferez-vous que la Fausse-Tortue vous",M_2834
you,vous,"hat saves a world of trouble, you know, as we needn't try to","us epargne un monde d'ennuis, vous comprenez ; car il est in",M_3188
you,vous,"n, in a low, timid voice, ""If you please, sir--"" The Rabbit "," voix humble et timide, << Je vous en prie, Monsieur -- >> L",M_284
you,vous, to trouble myself about you: you must manage the best way y, m'occuper de vous : arrangez-vous du mieux que vous pourrez,M_242
you,vous, no use denying it. I suppose you'll be telling me next that, ; il est inutile de le nier. Vous allez sans doute me dire ,M_1254
you,vous," won't stand beating. Now, if you only kept on good terms wi","apelier. << Mais si seulement vous saviez le menager, il fer",M_1788
you,vous,"l as I do,"" said the Hatter, ""you wouldn't talk about wastin"," moi, >> dit le Chapelier, << vous ne parleriez pas de le ga",M_1770
you,vous,"s that have no answers.""

""If you knew Time as well as I do,","t point de reponses. >>
<< Si vous connaissiez le Temps auss",M_1766
you,vous,"gain, and said, ""So you think you're changed, do you?""

""I'm",s bras et dit : << Ainsi vous vous figurez que vous etes cha,M_1103
you,vous,"on't be nervous, or I'll have you executed on the spot.""

Th",oyez pas agite ; sans cela je vous fais executer sur-le-cham,M_2928
you,vous,"lice sighed wearily. ""I think you might do something better ", d'ennui. << Il me semble que vous pourriez mieux employer l,M_1763
you,vous,"ing to remark myself.""

""Have you guessed the riddle yet?"" t","que j'allais dire. >>
<< Avez-vous devine l'enigme ? >> dit ",M_1753
you,vous," it is.""

""I quite agree with you,"" said the Duchess; ""and t","rale en est : << Soyez ce que vous voulez paraitre ; >> ou, ",M_2372
you,vous,he moral of that is--'Be what you would seem to be'--or if y,"s voulez paraitre ; >> ou, si vous voulez que je le dise plu",M_2374
you,vous, you would seem to be'--or if you'd like it put more simply-, dise plus simplement : << Ne vous imaginez jamais de ne pas,M_2375
you,vous,ht appear to others that what you were or might have been wa,sembler aux autres que ce que vous etiez ou auriez pu etre n,M_2377
you,vous,n was not otherwise than what you had been would have appear,tait pas autrement que ce que vous aviez ete leur aurait par,M_2378
you,vous," him, he'd do almost anything you liked with the clock. For ","ait de la pendule tout ce que vous voudriez. Par exemple, su",M_1791
you,vous,"t to half-past one as long as you liked.""

""Is that the way "," et demie aussi longtemps que vous voudriez. >>
<< Est-ce co",M_1802
you,vous,"

""Then the words don't _fit_ you,"" said the King, looking r"," en eut.)
<< Non, mon epouse, vous avez trop bon air, >> dit",M_3214
you,vous," your shoes and stockings for you now, dears? I'm sure _I_ s",es pauvres petits pieds ! Qui vous mettra vos bas et vos sou,M_236
you,vous,"ed and passed on.

""Who _are_ you talking to?"" said the King","et passa.

<< Avec qui causez-vous donc la, >> dit le Roi, s",M_2194
you,vous,"it saw mine coming!""

""How do you like the Queen?"" said the ","ir le mien ! >>
<< Est-ce que vous aimez la Reine ? >> dit l",M_2184
you,vous,", nobody attends to them--and you've no idea how confusing i",personne ne les suit. Ensuite vous n'avez pas idee comme cel,M_2178
you,vous,"uid, sleepy voice.

""Who are _you?_"" said the Caterpillar.

","ie et trainante.

<< Qui etes-vous ? >> dit la Chenille. Ce ",M_1032
you,vous," the moment, ""My dear! I wish you would have this cat remove","< Mon amie, je desirerais que vous fissiez enlever ce chat !",M_2223
you,vous,"ght!"" shouted the Queen. ""Can you play croquet?""

The soldie"," ! >> cria la Reine. << Savez-vous jouer au croquet ? >>
Les",M_2098
you,vous,"ee, she went on, ""What _have_ you been doing here?""

""May it","e continua : << Qu'est-ce que vous faites donc la ? >>
<< Av",M_2085
you,vous," times since then.""

""What do you mean by that?"" said the Ca","ois depuis. >>
<< Qu'entendez-vous par la ? >> dit la Chenil",M_1043
you,vous,"r heads cut off, you know. So you see, Miss, we're doing our","mprenez. Aussi, mademoiselle, vous voyez que nous faisons de",M_2018
you,vous,"d all have our heads cut off, you know. So you see, Miss, we","urions tous la tete tranchee, vous comprenez. Aussi, mademoi",M_2017
you,vous," low voice, ""Why the fact is, you see, Miss, this here ought","basse : << Le fait est, voyez-vous, mademoiselle, qu'il devr",M_2014
you,vous,"Alice, a little timidly, ""why you are painting those roses?""", la bonte de me dire pourquoi vous peignez ces roses ? >> de,M_2009
you,vous,"ll of them bowed low.

""Would you tell me,"" said Alice, a li","n profond salut.

<< Voudriez-vous avoir la bonte de me dire",M_2006
you,vous,r off to trouble myself about you: you must manage the best ,n trop loin pour m'occuper de vous : arrangez-vous du mieux ,M_241
you,vous,"ice, ""because I'm not myself, you see.""

""I don't see,"" said",", >> dit Alice, << car, voyez-vous, je ne suis plus moi-meme",M_1052
you,vous,"t ""It belongs to the Duchess: you'd better ask _her_ about i", la Duchesse ; c'est elle que vous feriez bien de consulter ,M_2275
you,vous,"he Hatter; ""so I should think you could draw treacle out of ","l y a de l'eau dans un puits, vous savez bien comment on en ",M_1915
you,vous,"uldn't be so stingy about it, you know--""

She had quite for","si chiche de sucreries, voyez-vous. >>
Elle avait alors comp",M_2309
you,vous,"."" So she began: ""O Mouse, do you know the way out of this p","nca donc : << O Souris, savez-vous comment on pourrait sorti",M_412
you,vous,"lar contemptuously. ""Who are _you?_""

Which brought them bac","un ton de mepris. << Qui etes-vous ? >>
Cette question les r",M_1076
you,vous, forget to talk. I can't tell you just now what the moral of,ier de causer. Je ne puis pas vous dire en ce moment quelle ,M_2320
you,vous,"ts mouth again, and said, ""So you think you're changed, do y",sa les bras et dit : << Ainsi vous vous figurez que vous ete,M_1102
you,vous," like the Mock Turtle to sing you a song?""

""Oh, a song, ple",rez-vous que la Fausse-Tortue vous chante quelque chose ? >>,M_2836
you,vous,"'_before she had this fit_--' you never had fits, my dear, I", que de ses nerfs l'acces. >> Vous n'avez jamais eu d'attaqu,M_3206
you,vous,"t,"" said Alice.

""It goes on, you know,"" the Hatter continue","e comme ca, >> dit Alice.

<< Vous savez la suite, >> dit le",M_1818
you,vous,"lf, rather sharply; ""I advise you to leave off this minute!"""," se dit Alice vivement. << Je vous conseille, Mademoiselle, ",M_192
you,vous,"they all returned from him to you_,'"" said Alice.

""Why, the",": << Toutes revinrent d'eux a vous, >> >> dit Alice.

<< Tie",M_3203
you,vous,"e what he did with the tarts, you know--""

""But, it goes on ","t la ce qu'il fit des tartes, vous comprenez. >>
<< Mais vie",M_3201
you,vous," the Queen say only yesterday you deserved to be beheaded!""
",re pas plus tard que hier que vous meritiez d'etre decapite ,M_1990
you,vous,"sh. ""I don't quite understand you,"" she said, as politely as","rfaitement correcte. << Je ne vous comprends pas bien, >> di",M_1742
you,vous,"
""It _is_ the same thing with you,"" said the Hatter, and her","< C'est en effet tout un pour vous, >> dit le Chapelier. Sur",M_1706
you,vous,"to nobody, which isn't usual, you know.""

""Who is it directe",", ce qui n'est pas ordinaire, vous comprenez. >>
<< A qui es",M_3137
you,vous,"irst to speak.

""What size do you want to be?"" it asked.

""O","
<< De quelle grandeur voulez-vous etre ? >> demanda-t-elle.",M_1141
you,vous,"the Queen, ""Really, my dear, _you_ must cross-examine the ne","aiment, mon amie, il faut que vous interrogiez cet autre tem",M_3054
you,vous,"very gravely. ""What else have you got in your pocket?"" he we",it le Dodo gravement. << Avez-vous encore quelque chose dans,M_594
you,vous," was losing her temper.

""Are you content now?"" said the Cat","ait perdre patience.

<< Etes-vous satisfaite maintenant ? >",M_1151
you,vous,"hat: he hasn't got no sorrow, you know. Come on!""

So they w"," ; elle n'a point de chagrin, vous comprenez. Venez donc ! >",M_2501
you,vous,"n it doesn't matter which way you go,"" said the Cat.

""--so ","lors peu importe de quel cote vous irez, >> dit le Chat.

<<",M_1539
you,vous," to Alice severely. ""What are you thinking of?""

""I beg your"," air severe. << A quoi pensez-vous donc ? >>
<< Pardon, >> d",M_636
you,vous," depends a good deal on where you want to get to,"" said the ","pend beaucoup de l'endroit ou vous voulez aller, >> dit le C",M_1535
you,vous,"lice, and she went on. ""Would you tell me, please, which way","e continua : << Dites-moi, je vous prie, de quel cote faut-i",M_1532
you,vous," to school in the sea, though you mayn't believe it--""

""I n","le dans la mer, bien que cela vous etonne. >>
<< Je n'ai pas",M_2546
you,vous,"e! you may nurse it a bit, if you like!"" the Duchess said to","z, vous pouvez le dorloter si vous voulez ! >> dit la Duches",M_1452
you,vous,".


""Wow! wow! wow!""


""Here! you may nurse it a bit, if you","u, Brou ! >> (bis.)
<< Tenez, vous pouvez le dorloter si vou",M_1450
you,vous,"lice.

""Well, I can't show it you myself,"" the Mock Turtle s","lice.

<< Ah ! je ne peux pas vous le montrer, moi, >> dit l",M_2589
you,vous," the floor, as it is.""

""Then you may _sit_ down,"" the King ","ar terre. >>
<< Alors asseyez-vous, >> repondit le Roi.


Ic",M_3006
you,vous,"y stand on your head--     Do you think, at your age, it is "," etes vieux, Pere Guillaume.

Vous avez des cheveux tout gri",M_1122
you,vous,"u can't think! And oh, I wish you could see her after the bi",trape bien les souris ! Et si vous la voyiez courir apres le,M_686
you,vous,"""And how many hours a day did you do lessons?"" said Alice, i",bien d'heures de lecons aviez-vous par jour ? >> dit Alice v,M_2602
you,vous,"I haven't the least idea what you're talking about,"" said Al","pas la moindre idee de ce que vous voulez dire, >> repondit ",M_1226
you,vous,"he Mock Turtle.

""And how did you manage on the twelfth?"" Al","Fausse-Tortue.

<< Et comment vous arrangiez-vous le douziem",M_2612
you,vous,"om ear to ear.

""Please would you tell me,"" said Alice, a li","eille a l'autre.

<< Pourriez-vous m'apprendre, >> dit Alice",M_1378
you,vous,"o do?"" said Alice.

""Anything you like,"" said the Footman, a",">> dit Alice.

<< Tout ce que vous voudrez, >> dit le Laquai",M_1364
you,vous,"e, no one could possibly hear you."" And certainly there _was","el bruit que personne ne peut vous entendre. >> En effet, il",M_1323
you,vous," the same side of the door as you are; secondly, because the"," du meme cote de la porte que vous ; deuxiemement, parce qu'",M_1322
you,vous,"peated angrily, ""or I'll have you executed, whether you're n","Roi en colere ; << ou bien je vous fais executer, que vous s",M_2964
you,vous,"quite as much as serpents do, you know.""

""I don't believe i",e savait pas mentir ; << mais vous savez que les petites fil,M_1258
you,vous,"e, ""Why, Mary Ann, what _are_ you doing out here? Run home t","h bien ! Marianne, que faites-vous ici ? Courez vite a la ma",M_733
you,vous,"!"" said the King sharply. ""Do you take me for a dunce? Go on",le Roi vivement. << Me prenez-vous pour un ane ? Continuez !,M_2971
you,vous,"ou'll be telling me next that you never tasted an egg!""

""I ", allez sans doute me dire que vous n'avez jamais mange d'oeu,M_1255
you,vous,"_ adventures.""

""I could tell you my adventures--beginning f"," aventures. >>
<< Je pourrais vous conter mes aventures a pa",M_2765
you,vous," hands, how is it I can't see you?"" She was moving them abou",ent se fait-il que je ne puis vous voir ? >> Tout en parlant,M_1205
you,vous,": they never executes nobody, you know. Come on!""

""Everybod","jamais on n'execute personne, vous comprenez. Venez donc ! >",M_2484
you,vous,"es a March Hare. Visit either you like: they're both mad.""

"," lievre. Allez voir celui que vous voudrez, tous deux sont f",M_1551
you,vous,"'m mad. You're mad.""

""How do you know I'm mad?"" said Alice.","es folle. >>
<< Comment savez-vous que je suis folle ? >> di",M_1557
you,vous,"!"" sighed the Hatter. ""I told you butter wouldn't suit the w",apelier avec un soupir. << Je vous disais bien que le beurre,M_1721
you,vous,"_ ever heard!""

""Yes, I think you'd better leave off,"" said ","lant. >>
<< Oui, je crois que vous feriez bien d'en rester l",M_2830
you,vous,"l's feelings. ""I quite forgot you didn't like cats.""

""Not l",vre animal. << J'oubliais que vous n'aimez pas les chats. >>,M_437
you,vous,"'t talk about her any more if you'd rather not.""

""We indeed","s n'en parlerons plus si cela vous fait de la peine. >>
<< N",M_467
you,vous,r house I should like to show you! A little bright-eyed terr,n bien mignon que je voudrais vous montrer ! C'est un petit ,M_476
you,vous," you think you're changed, do you?""

""I'm afraid I am, sir,""","< Ainsi vous vous figurez que vous etes changee, hein ? >>
<",M_1104
you,vous,", ""if you don't explain it as you go on? It's by far the mos"," l'expliquez pas a mesure que vous le dites ? C'est, de beau",M_2827
you,vous,"ll have you executed, whether you're nervous or not.""

""I'm ","en je vous fais executer, que vous soyez trouble ou non ! >>",M_2965
you,vous,"s, that's not a regular rule: you invented it just now.""

""I","ette regle n'est pas d'usage, vous venez de l'inventer. >>
<",M_3123
you,vous,"the shore, and then I'll tell you my history, and you'll und","ante : << Gagnons la rive, je vous conterai mon histoire, et",M_503
